state,date,cases,deaths,recovered,state_id,country
Bayern,2020-04-19,387,39,348,BY,Germany
Bayern,2020-04-20,376,33,343,BY,Germany
Bayern,2020-04-21,501,36,465,BY,Germany
Bayern,2020-04-22,595,36,559,BY,Germany
Bayern,2020-04-23,572,37,535,BY,Germany
Bayern,2020-04-24,528,25,503,BY,Germany
Bayern,2020-04-25,309,19,290,BY,Germany
Bayern,2020-04-26,186,11,175,BY,Germany
Bayern,2020-04-27,340,23,317,BY,Germany
Bayern,2020-04-28,363,19,344,BY,Germany
Bayern,2020-04-29,304,18,286,BY,Germany
Bayern,2020-04-30,290,12,277,BY,Germany
Bayern,2020-05-01,222,23,199,BY,Germany
Bayern,2020-05-02,138,7,131,BY,Germany
Bayern,2020-05-03,91,4,87,BY,Germany
Bayern,2020-05-04,165,7,158,BY,Germany
Bayern,2020-05-05,212,9,203,BY,Germany
Bayern,2020-05-06,267,12,255,BY,Germany
Bayern,2020-05-07,233,15,218,BY,Germany
Bayern,2020-05-08,209,13,196,BY,Germany
Bayern,2020-05-09,123,4,119,BY,Germany
Bayern,2020-05-10,78,6,72,BY,Germany
Bayern,2020-05-11,188,10,178,BY,Germany
Bayern,2020-05-12,213,9,204,BY,Germany
Bayern,2020-05-13,188,7,181,BY,Germany
Bayern,2020-05-14,208,4,204,BY,Germany
Bayern,2020-05-15,135,9,126,BY,Germany
Bayern,2020-05-16,101,7,94,BY,Germany
Bayern,2020-05-17,58,2,56,BY,Germany
Bayern,2020-05-18,88,5,83,BY,Germany
Bayern,2020-05-19,108,4,104,BY,Germany
Bayern,2020-05-20,194,7,187,BY,Germany
Bayern,2020-05-21,93,2,91,BY,Germany
Bayern,2020-05-22,117,5,112,BY,Germany
Bayern,2020-05-23,78,2,76,BY,Germany
Bayern,2020-05-24,93,0,93,BY,Germany
Bayern,2020-05-25,88,3,85,BY,Germany
Bayern,2020-05-26,134,5,129,BY,Germany
Bayern,2020-05-27,115,3,112,BY,Germany
Bayern,2020-05-28,88,0,88,BY,Germany
Bayern,2020-05-29,77,1,76,BY,Germany
Bayern,2020-05-30,83,0,83,BY,Germany
Bayern,2020-05-31,37,1,36,BY,Germany
Bayern,2020-06-01,20,1,19,BY,Germany
Bayern,2020-06-02,37,1,36,BY,Germany
Bayern,2020-06-03,54,3,51,BY,Germany
Bayern,2020-06-04,84,1,83,BY,Germany
Bayern,2020-06-05,57,1,56,BY,Germany
Bayern,2020-06-06,23,1,22,BY,Germany
Bayern,2020-06-07,37,3,34,BY,Germany
Bayern,2020-06-08,41,0,41,BY,Germany
Bayern,2020-06-09,45,0,45,BY,Germany
Bayern,2020-06-10,75,1,74,BY,Germany
Bayern,2020-06-11,35,0,35,BY,Germany
Bayern,2020-06-12,33,2,31,BY,Germany
Bayern,2020-06-13,22,0,22,BY,Germany
Bayern,2020-06-14,18,0,18,BY,Germany
Bayern,2020-06-15,34,1,33,BY,Germany
Bayern,2020-06-16,43,2,41,BY,Germany
Bayern,2020-06-17,43,0,43,BY,Germany
Bayern,2020-06-18,46,1,45,BY,Germany
Bayern,2020-06-19,41,1,40,BY,Germany
Bayern,2020-06-20,33,0,33,BY,Germany
Bayern,2020-06-21,28,1,27,BY,Germany
Bayern,2020-06-22,41,0,41,BY,Germany
Bayern,2020-06-23,48,3,45,BY,Germany
Bayern,2020-06-24,56,1,55,BY,Germany
Bayern,2020-06-25,59,2,57,BY,Germany
Bayern,2020-06-26,87,0,87,BY,Germany
Bayern,2020-06-27,43,1,42,BY,Germany
Bayern,2020-06-28,31,0,31,BY,Germany
Bayern,2020-06-29,62,0,62,BY,Germany
Bayern,2020-06-30,86,0,86,BY,Germany
Bayern,2020-07-01,63,1,62,BY,Germany
Bayern,2020-07-02,69,0,69,BY,Germany
Bayern,2020-07-03,83,0,83,BY,Germany
Bayern,2020-07-04,70,0,70,BY,Germany
Bayern,2020-07-05,28,0,28,BY,Germany
Bayern,2020-07-06,84,0,84,BY,Germany
Bayern,2020-07-07,91,0,91,BY,Germany
Bayern,2020-07-08,71,1,70,BY,Germany
Bayern,2020-07-09,89,1,88,BY,Germany
Bayern,2020-07-10,91,0,91,BY,Germany
Bayern,2020-07-11,61,0,61,BY,Germany
Bayern,2020-07-12,18,0,18,BY,Germany
Bayern,2020-07-13,61,1,60,BY,Germany
Bayern,2020-07-14,86,0,86,BY,Germany
Bayern,2020-07-15,107,1,106,BY,Germany
Bayern,2020-07-16,98,2,96,BY,Germany
Bayern,2020-07-17,79,0,79,BY,Germany
Bayern,2020-07-18,49,0,49,BY,Germany
Bayern,2020-07-19,43,1,42,BY,Germany
Bayern,2020-07-20,78,0,78,BY,Germany
Bayern,2020-07-21,85,1,84,BY,Germany
Bayern,2020-07-22,79,0,79,BY,Germany
Bayern,2020-07-23,100,0,100,BY,Germany
Bayern,2020-07-24,134,0,134,BY,Germany
Bayern,2020-07-25,154,0,154,BY,Germany
Bayern,2020-07-26,85,0,85,BY,Germany
Bayern,2020-07-27,74,0,74,BY,Germany
Bayern,2020-07-28,102,0,102,BY,Germany
Bayern,2020-07-29,118,0,118,BY,Germany
Bayern,2020-07-30,101,2,99,BY,Germany
Bayern,2020-07-31,145,0,145,BY,Germany
Bayern,2020-08-01,72,0,72,BY,Germany
Bayern,2020-08-02,70,0,70,BY,Germany
Bayern,2020-08-03,124,1,123,BY,Germany
Bayern,2020-08-04,170,0,170,BY,Germany
Bayern,2020-08-05,118,0,118,BY,Germany
Bayern,2020-08-06,133,1,132,BY,Germany
Bayern,2020-08-07,79,0,79,BY,Germany
Bayern,2020-08-08,47,0,47,BY,Germany
Bayern,2020-08-09,33,0,33,BY,Germany
Bayern,2020-08-10,184,0,184,BY,Germany
Bayern,2020-08-11,177,0,177,BY,Germany
Bayern,2020-08-12,203,0,203,BY,Germany
Bayern,2020-08-13,237,0,237,BY,Germany
Bayern,2020-08-14,219,0,219,BY,Germany
Bayern,2020-08-15,88,0,88,BY,Germany
Bayern,2020-08-16,162,1,161,BY,Germany
Bayern,2020-08-17,369,2,367,BY,Germany
Bayern,2020-08-18,313,1,312,BY,Germany
Bayern,2020-08-19,397,0,397,BY,Germany
Bayern,2020-08-20,394,0,394,BY,Germany
Bayern,2020-08-21,312,0,312,BY,Germany
Bayern,2020-08-22,192,0,192,BY,Germany
Bayern,2020-08-23,123,0,123,BY,Germany
Bayern,2020-08-24,357,1,356,BY,Germany
Bayern,2020-08-25,334,1,333,BY,Germany
Bayern,2020-08-26,491,0,491,BY,Germany
Bayern,2020-08-27,410,0,410,BY,Germany
Bayern,2020-08-28,285,3,282,BY,Germany
Bayern,2020-08-29,175,0,175,BY,Germany
Bayern,2020-08-30,113,0,113,BY,Germany
Bayern,2020-08-31,275,0,275,BY,Germany
Bayern,2020-09-01,332,1,331,BY,Germany
Bayern,2020-09-02,346,1,345,BY,Germany
Bayern,2020-09-03,399,0,399,BY,Germany
Bayern,2020-09-04,386,0,386,BY,Germany
Bayern,2020-09-05,310,0,310,BY,Germany
Bayern,2020-09-06,199,0,199,BY,Germany
Bayern,2020-09-07,430,2,428,BY,Germany
Bayern,2020-09-08,464,6,458,BY,Germany
Bayern,2020-09-09,536,2,534,BY,Germany
Bayern,2020-09-10,396,0,396,BY,Germany
Bayern,2020-09-11,360,1,359,BY,Germany
Bayern,2020-09-12,257,0,257,BY,Germany
Bayern,2020-09-13,217,4,213,BY,Germany
Bayern,2020-09-14,395,1,394,BY,Germany
Bayern,2020-09-15,548,4,544,BY,Germany
Bayern,2020-09-16,518,3,515,BY,Germany
Bayern,2020-09-17,534,2,532,BY,Germany
Bayern,2020-09-18,459,2,457,BY,Germany
Bayern,2020-09-19,309,2,307,BY,Germany
Bayern,2020-09-20,166,1,165,BY,Germany
Bayern,2020-09-21,390,6,384,BY,Germany
Bayern,2020-09-22,341,4,337,BY,Germany
Bayern,2020-09-23,426,2,424,BY,Germany
Bayern,2020-09-24,401,3,398,BY,Germany
Bayern,2020-09-25,361,1,360,BY,Germany
Bayern,2020-09-26,239,1,238,BY,Germany
Bayern,2020-09-27,127,1,126,BY,Germany
Bayern,2020-09-28,421,1,420,BY,Germany
Bayern,2020-09-29,345,1,344,BY,Germany
Bayern,2020-09-30,396,2,394,BY,Germany
Bayern,2020-10-01,353,0,353,BY,Germany
Bayern,2020-10-02,346,4,342,BY,Germany
Bayern,2020-10-03,307,2,305,BY,Germany
Bayern,2020-10-04,152,5,147,BY,Germany
Bayern,2020-10-05,361,6,355,BY,Germany
Bayern,2020-10-06,494,4,490,BY,Germany
Bayern,2020-10-07,663,7,656,BY,Germany
Bayern,2020-10-08,687,7,680,BY,Germany
Bayern,2020-10-09,737,7,730,BY,Germany
Bayern,2020-10-10,421,3,418,BY,Germany
Bayern,2020-10-11,321,2,319,BY,Germany
Bayern,2020-10-12,679,7,672,BY,Germany
Bayern,2020-10-13,689,2,687,BY,Germany
Bayern,2020-10-14,1152,9,1143,BY,Germany
Bayern,2020-10-15,1282,19,1263,BY,Germany
Bayern,2020-10-16,1268,10,1258,BY,Germany
Bayern,2020-10-17,984,10,974,BY,Germany
Bayern,2020-10-18,574,3,571,BY,Germany
Bayern,2020-10-19,1077,7,1070,BY,Germany
Bayern,2020-10-20,1463,13,1450,BY,Germany
Bayern,2020-10-21,2227,10,2217,BY,Germany
Bayern,2020-10-22,2244,12,2232,BY,Germany
Bayern,2020-10-23,2118,17,2101,BY,Germany
Bayern,2020-10-24,1669,7,1662,BY,Germany
Bayern,2020-10-25,1409,15,1394,BY,Germany
Bayern,2020-10-26,2290,29,2261,BY,Germany
Bayern,2020-10-27,2727,41,2686,BY,Germany
Bayern,2020-10-28,3126,35,3091,BY,Germany
Bayern,2020-10-29,2979,36,2943,BY,Germany
Bayern,2020-10-30,3138,44,3094,BY,Germany
Bayern,2020-10-31,2616,33,2583,BY,Germany
Bayern,2020-11-01,2071,44,2027,BY,Germany
Bayern,2020-11-02,2836,52,2784,BY,Germany
Bayern,2020-11-03,3428,60,3368,BY,Germany
Bayern,2020-11-04,3719,59,3660,BY,Germany
Bayern,2020-11-05,3956,48,3908,BY,Germany
Bayern,2020-11-06,4479,54,4425,BY,Germany
Bayern,2020-11-07,3108,30,3078,BY,Germany
Bayern,2020-11-08,2180,39,2141,BY,Germany
Bayern,2020-11-09,3033,52,2981,BY,Germany
Bayern,2020-11-10,3863,61,3802,BY,Germany
Bayern,2020-11-11,4608,69,4539,BY,Germany
Bayern,2020-11-12,4596,72,4524,BY,Germany
Bayern,2020-11-13,4078,81,3997,BY,Germany
Bayern,2020-11-14,3155,51,3104,BY,Germany
Bayern,2020-11-15,1531,39,1492,BY,Germany
Bayern,2020-11-16,2438,99,2339,BY,Germany
Bayern,2020-11-17,3600,97,3503,BY,Germany
Bayern,2020-11-18,4768,116,4652,BY,Germany
Bayern,2020-11-19,4599,106,4493,BY,Germany
Bayern,2020-11-20,4205,97,4108,BY,Germany
Bayern,2020-11-21,2787,59,2728,BY,Germany
Bayern,2020-11-22,1829,34,1795,BY,Germany
Bayern,2020-11-23,3001,86,2915,BY,Germany
Bayern,2020-11-24,3843,115,3728,BY,Germany
Bayern,2020-11-25,4307,101,4206,BY,Germany
Bayern,2020-11-26,4542,150,4392,BY,Germany
Bayern,2020-11-27,3811,119,3692,BY,Germany
Bayern,2020-11-28,2878,73,2805,BY,Germany
Bayern,2020-11-29,2028,79,1949,BY,Germany
Bayern,2020-11-30,2649,114,2535,BY,Germany
Bayern,2020-12-01,3624,136,3488,BY,Germany
Bayern,2020-12-02,4412,113,4299,BY,Germany
Bayern,2020-12-03,4555,138,4417,BY,Germany
Bayern,2020-12-04,3795,108,3687,BY,Germany
Bayern,2020-12-05,2837,84,2753,BY,Germany
Bayern,2020-12-06,2435,69,2366,BY,Germany
Bayern,2020-12-07,2963,138,2825,BY,Germany
Bayern,2020-12-08,4289,154,4135,BY,Germany
Bayern,2020-12-09,5004,138,4866,BY,Germany
Bayern,2020-12-10,4908,191,4717,BY,Germany
Bayern,2020-12-11,4954,153,4801,BY,Germany
Bayern,2020-12-12,3386,113,3272,BY,Germany
Bayern,2020-12-13,2662,110,2552,BY,Germany
Bayern,2020-12-14,3082,128,2953,BY,Germany
Bayern,2020-12-15,4812,180,4632,BY,Germany
Bayern,2020-12-16,5336,150,5186,BY,Germany
Bayern,2020-12-17,5568,209,5359,BY,Germany
Bayern,2020-12-18,4769,148,4621,BY,Germany
Bayern,2020-12-19,3652,113,3539,BY,Germany
Bayern,2020-12-20,2287,72,2215,BY,Germany
Bayern,2020-12-21,2811,125,2686,BY,Germany
Bayern,2020-12-22,4322,152,4169,BY,Germany
Bayern,2020-12-23,5342,202,5140,BY,Germany
Bayern,2020-12-24,3477,95,3382,BY,Germany
Bayern,2020-12-25,2736,105,2631,BY,Germany
Bayern,2020-12-26,2225,96,2129,BY,Germany
Bayern,2020-12-27,1714,84,1630,BY,Germany
Bayern,2020-12-28,2323,107,2216,BY,Germany
Bayern,2020-12-29,4458,203,4255,BY,Germany
Bayern,2020-12-30,5691,189,5502,BY,Germany
Bayern,2020-12-31,3875,158,3717,BY,Germany
Bayern,2021-01-01,1968,63,1905,BY,Germany
Bayern,2021-01-02,1829,96,1733,BY,Germany
Bayern,2021-01-03,1737,81,1656,BY,Germany
Bayern,2021-01-04,2228,104,2124,BY,Germany
Bayern,2021-01-05,4271,139,4131,BY,Germany
Bayern,2021-01-06,3511,114,3397,BY,Germany
Bayern,2021-01-07,3560,140,3420,BY,Germany
Bayern,2021-01-08,4068,137,3931,BY,Germany
Bayern,2021-01-09,3015,103,2912,BY,Germany
Bayern,2021-01-10,1759,79,1680,BY,Germany
Bayern,2021-01-11,1871,51,1820,BY,Germany
Bayern,2021-01-12,3335,110,3225,BY,Germany
Bayern,2021-01-13,4010,143,3867,BY,Germany
Bayern,2021-01-14,3268,170,3098,BY,Germany
Bayern,2021-01-15,2890,108,2782,BY,Germany
Bayern,2021-01-16,2149,64,2085,BY,Germany
Bayern,2021-01-17,1286,67,1219,BY,Germany
Bayern,2021-01-18,1142,59,1083,BY,Germany
Bayern,2021-01-19,2889,105,2784,BY,Germany
Bayern,2021-01-20,2840,106,2734,BY,Germany
Bayern,2021-01-21,2465,66,2398,BY,Germany
Bayern,2021-01-22,2299,77,2222,BY,Germany
Bayern,2021-01-23,1764,60,1704,BY,Germany
Bayern,2021-01-24,1027,30,997,BY,Germany
Bayern,2021-01-25,755,42,713,BY,Germany
Bayern,2021-01-26,2589,86,2503,BY,Germany
Bayern,2021-01-27,2387,79,2308,BY,Germany
Bayern,2021-01-28,2155,54,2101,BY,Germany
Bayern,2021-01-29,1920,58,1862,BY,Germany
Bayern,2021-01-30,1716,46,1670,BY,Germany
Bayern,2021-01-31,788,19,769,BY,Germany
Bayern,2021-02-01,715,36,679,BY,Germany
Bayern,2021-02-02,1934,45,1889,BY,Germany
Bayern,2021-02-03,2277,66,2211,BY,Germany
Bayern,2021-02-04,1778,58,1720,BY,Germany
Bayern,2021-02-05,1470,30,1440,BY,Germany
Bayern,2021-02-06,1433,28,1405,BY,Germany
Bayern,2021-02-07,565,10,555,BY,Germany
Bayern,2021-02-08,464,30,434,BY,Germany
Bayern,2021-02-09,1475,38,1437,BY,Germany
Bayern,2021-02-10,1704,37,1667,BY,Germany
Bayern,2021-02-11,1387,31,1356,BY,Germany
Bayern,2021-02-12,1246,32,1214,BY,Germany
Bayern,2021-02-13,811,11,800,BY,Germany
Bayern,2021-02-14,671,12,659,BY,Germany
Bayern,2021-02-15,543,21,522,BY,Germany
Bayern,2021-02-16,1349,26,1323,BY,Germany
Bayern,2021-02-17,1638,39,1599,BY,Germany
Bayern,2021-02-18,1312,35,1277,BY,Germany
Bayern,2021-02-19,1311,27,1284,BY,Germany
Bayern,2021-02-20,1049,18,1031,BY,Germany
Bayern,2021-02-21,600,16,584,BY,Germany
Bayern,2021-02-22,512,19,493,BY,Germany
Bayern,2021-02-23,1529,27,1501,BY,Germany
Bayern,2021-02-24,1638,29,1607,BY,Germany
Bayern,2021-02-25,1502,22,1476,BY,Germany
Bayern,2021-02-26,1489,18,1469,BY,Germany
Bayern,2021-02-27,1464,10,1454,BY,Germany
Bayern,2021-02-28,734,10,722,BY,Germany
Bayern,2021-03-01,541,14,526,BY,Germany
Bayern,2021-03-02,1878,16,1859,BY,Germany
Bayern,2021-03-03,1804,20,1781,BY,Germany
Bayern,2021-03-04,1729,22,1704,BY,Germany
Bayern,2021-03-05,1682,19,1661,BY,Germany
Bayern,2021-03-06,1316,17,1299,BY,Germany
Bayern,2021-03-07,759,6,753,BY,Germany
Bayern,2021-03-08,818,14,799,BY,Germany
Bayern,2021-03-09,1830,26,1803,BY,Germany
Bayern,2021-03-10,2461,22,2437,BY,Germany
Bayern,2021-03-11,2128,22,2104,BY,Germany
Bayern,2021-03-12,1967,15,1951,BY,Germany
Bayern,2021-03-13,1664,10,1652,BY,Germany
Bayern,2021-03-14,1013,13,998,BY,Germany
Bayern,2021-03-15,968,15,953,BY,Germany
Bayern,2021-03-16,2644,22,2618,BY,Germany
Bayern,2021-03-17,3010,30,2967,BY,Germany
Bayern,2021-03-18,2584,21,2119,BY,Germany
Bayern,2021-03-19,2378,13,1853,BY,Germany
Bayern,2021-03-20,2103,15,1639,BY,Germany
Bayern,2021-03-21,1295,10,963,BY,Germany
Bayern,2021-03-22,984,17,678,BY,Germany
Bayern,2021-03-23,3192,25,2387,BY,Germany
Bayern,2021-03-24,3501,21,2618,BY,Germany
Bayern,2021-03-25,3573,15,2686,BY,Germany
Bayern,2021-03-26,3316,17,2405,BY,Germany
Bayern,2021-03-27,2647,19,1999,BY,Germany
Bayern,2021-03-28,1402,9,1011,BY,Germany
Bayern,2021-03-29,1404,8,884,BY,Germany
Bayern,2021-03-30,3364,19,2428,BY,Germany
Bayern,2021-03-31,4103,30,3010,BY,Germany
Bayern,2021-04-01,3232,9,1014,BY,Germany
Bayern,2021-04-02,2584,11,660,BY,Germany
Bayern,2021-04-03,1815,11,401,BY,Germany
Bayern,2021-04-04,1374,3,182,BY,Germany
Bayern,2021-04-05,1025,8,98,BY,Germany
Bayern,2021-04-06,2379,10,152,BY,Germany
Bayern,2021-04-07,4372,11,210,BY,Germany
Bayern,2021-04-08,4498,7,125,BY,Germany
Bayern,2021-04-09,3648,3,59,BY,Germany
Bayern,2021-04-10,2933,5,18,BY,Germany
Bayern,2021-04-11,1874,4,10,BY,Germany
Bayern,2021-04-12,1729,1,6,BY,Germany
Bayern,2021-04-13,3570,0,12,BY,Germany
Berlin,2020-01-19,1,0,1,BE,Germany
Berlin,2020-03-03,6,0,6,BE,Germany
Berlin,2020-03-04,3,0,3,BE,Germany
Berlin,2020-03-05,10,0,10,BE,Germany
Berlin,2020-03-06,5,0,5,BE,Germany
Berlin,2020-03-07,1,0,1,BE,Germany
Berlin,2020-03-08,11,0,11,BE,Germany
Berlin,2020-03-09,20,0,20,BE,Germany
Berlin,2020-03-10,34,0,34,BE,Germany
Berlin,2020-03-11,42,0,42,BE,Germany
Berlin,2020-03-12,47,0,47,BE,Germany
Berlin,2020-03-13,59,0,59,BE,Germany
Berlin,2020-03-14,29,0,29,BE,Germany
Berlin,2020-03-15,26,0,26,BE,Germany
Berlin,2020-03-16,63,0,63,BE,Germany
Berlin,2020-03-17,93,0,93,BE,Germany
Berlin,2020-03-18,146,2,144,BE,Germany
Berlin,2020-03-19,180,1,179,BE,Germany
Berlin,2020-03-20,170,2,168,BE,Germany
Berlin,2020-03-21,127,2,125,BE,Germany
Berlin,2020-03-22,68,1,67,BE,Germany
Berlin,2020-03-23,159,4,155,BE,Germany
Berlin,2020-03-24,199,5,194,BE,Germany
Berlin,2020-03-25,244,2,242,BE,Germany
Berlin,2020-03-26,286,4,282,BE,Germany
Berlin,2020-03-27,205,5,200,BE,Germany
Berlin,2020-03-28,197,3,194,BE,Germany
Berlin,2020-03-29,88,4,84,BE,Germany
Berlin,2020-03-30,167,5,162,BE,Germany
Berlin,2020-03-31,213,3,210,BE,Germany
Berlin,2020-04-01,187,8,179,BE,Germany
Berlin,2020-04-02,239,7,232,BE,Germany
Berlin,2020-04-03,239,17,222,BE,Germany
Berlin,2020-04-04,108,2,106,BE,Germany
Berlin,2020-04-05,78,5,73,BE,Germany
Berlin,2020-04-06,143,9,134,BE,Germany
Berlin,2020-04-07,202,15,187,BE,Germany
Berlin,2020-04-08,179,6,173,BE,Germany
Berlin,2020-04-09,177,10,167,BE,Germany
Berlin,2020-04-10,83,5,78,BE,Germany
Berlin,2020-04-11,87,2,85,BE,Germany
Berlin,2020-04-12,55,0,55,BE,Germany
Berlin,2020-04-13,59,3,56,BE,Germany
Berlin,2020-04-14,74,1,73,BE,Germany
Berlin,2020-04-15,113,3,110,BE,Germany
Berlin,2020-04-16,94,3,91,BE,Germany
Berlin,2020-04-17,120,6,114,BE,Germany
Berlin,2020-04-18,82,4,78,BE,Germany
Berlin,2020-04-19,33,1,32,BE,Germany
Berlin,2020-04-20,45,2,43,BE,Germany
Berlin,2020-04-21,76,2,74,BE,Germany
Berlin,2020-04-22,81,7,74,BE,Germany
Berlin,2020-04-23,86,2,84,BE,Germany
Berlin,2020-04-24,74,3,71,BE,Germany
Berlin,2020-04-25,54,7,47,BE,Germany
Berlin,2020-04-26,21,1,20,BE,Germany
Berlin,2020-04-27,56,10,46,BE,Germany
Berlin,2020-04-28,80,7,73,BE,Germany
Berlin,2020-04-29,68,0,68,BE,Germany
Berlin,2020-04-30,57,4,53,BE,Germany
Berlin,2020-05-01,25,0,25,BE,Germany
Berlin,2020-05-02,31,2,29,BE,Germany
Berlin,2020-05-03,32,1,31,BE,Germany
Berlin,2020-05-04,51,0,51,BE,Germany
Berlin,2020-05-05,53,1,52,BE,Germany
Berlin,2020-05-06,58,1,57,BE,Germany
Berlin,2020-05-07,58,1,57,BE,Germany
Berlin,2020-05-08,4,0,4,BE,Germany
Berlin,2020-05-09,17,1,16,BE,Germany
Berlin,2020-05-10,8,0,8,BE,Germany
Berlin,2020-05-11,17,2,15,BE,Germany
Berlin,2020-05-12,37,1,36,BE,Germany
Berlin,2020-05-13,58,0,58,BE,Germany
Berlin,2020-05-14,45,1,44,BE,Germany
Berlin,2020-05-15,16,0,16,BE,Germany
Berlin,2020-05-16,16,0,16,BE,Germany
Berlin,2020-05-17,8,0,8,BE,Germany
Berlin,2020-05-18,33,1,32,BE,Germany
Berlin,2020-05-19,46,3,43,BE,Germany
Berlin,2020-05-20,48,1,47,BE,Germany
Berlin,2020-05-21,10,1,9,BE,Germany
Berlin,2020-05-22,36,0,36,BE,Germany
Berlin,2020-05-23,8,0,8,BE,Germany
Berlin,2020-05-24,3,0,3,BE,Germany
Berlin,2020-05-25,22,0,22,BE,Germany
Berlin,2020-05-26,22,0,22,BE,Germany
Berlin,2020-05-27,42,0,42,BE,Germany
Berlin,2020-05-28,25,0,25,BE,Germany
Berlin,2020-05-29,31,0,31,BE,Germany
Berlin,2020-05-30,23,0,23,BE,Germany
Berlin,2020-05-31,27,0,27,BE,Germany
Berlin,2020-06-01,2,0,2,BE,Germany
Berlin,2020-06-02,41,1,40,BE,Germany
Berlin,2020-06-03,55,1,54,BE,Germany
Berlin,2020-06-04,32,0,32,BE,Germany
Berlin,2020-06-05,35,1,34,BE,Germany
Berlin,2020-06-06,16,0,16,BE,Germany
Berlin,2020-06-07,8,0,8,BE,Germany
Berlin,2020-06-08,29,0,29,BE,Germany
Berlin,2020-06-09,57,0,57,BE,Germany
Berlin,2020-06-10,77,1,76,BE,Germany
Berlin,2020-06-11,50,0,50,BE,Germany
Berlin,2020-06-12,42,2,40,BE,Germany
Berlin,2020-06-13,68,0,68,BE,Germany
Berlin,2020-06-14,12,0,12,BE,Germany
Berlin,2020-06-15,31,0,31,BE,Germany
Berlin,2020-06-16,75,0,75,BE,Germany
Berlin,2020-06-17,85,0,85,BE,Germany
Berlin,2020-06-18,128,0,128,BE,Germany
Berlin,2020-06-19,137,2,135,BE,Germany
Berlin,2020-06-20,35,0,35,BE,Germany
Berlin,2020-06-21,20,0,20,BE,Germany
Berlin,2020-06-22,63,0,63,BE,Germany
Berlin,2020-06-23,72,0,72,BE,Germany
Berlin,2020-06-24,58,0,58,BE,Germany
Berlin,2020-06-25,62,1,61,BE,Germany
Berlin,2020-06-26,43,0,43,BE,Germany
Berlin,2020-06-27,17,0,17,BE,Germany
Berlin,2020-06-28,2,0,2,BE,Germany
Berlin,2020-06-29,53,3,50,BE,Germany
Berlin,2020-06-30,35,1,34,BE,Germany
Berlin,2020-07-01,46,1,45,BE,Germany
Berlin,2020-07-02,57,1,56,BE,Germany
Berlin,2020-07-03,41,0,41,BE,Germany
Berlin,2020-07-04,31,0,31,BE,Germany
Berlin,2020-07-05,2,0,2,BE,Germany
Berlin,2020-07-06,33,2,31,BE,Germany
Berlin,2020-07-07,37,0,37,BE,Germany
Berlin,2020-07-08,46,0,46,BE,Germany
Berlin,2020-07-09,34,0,34,BE,Germany
Berlin,2020-07-10,34,1,33,BE,Germany
Berlin,2020-07-11,4,0,4,BE,Germany
Berlin,2020-07-12,1,0,1,BE,Germany
Berlin,2020-07-13,27,0,27,BE,Germany
Berlin,2020-07-14,25,0,25,BE,Germany
Berlin,2020-07-15,24,0,24,BE,Germany
Berlin,2020-07-16,16,0,16,BE,Germany
Berlin,2020-07-17,20,0,20,BE,Germany
Berlin,2020-07-18,19,0,19,BE,Germany
Berlin,2020-07-20,31,0,31,BE,Germany
Berlin,2020-07-21,33,0,33,BE,Germany
Berlin,2020-07-22,27,0,27,BE,Germany
Berlin,2020-07-23,47,0,47,BE,Germany
Berlin,2020-07-24,61,0,61,BE,Germany
Berlin,2020-07-25,18,0,18,BE,Germany
Berlin,2020-07-26,3,0,3,BE,Germany
Berlin,2020-07-27,41,0,41,BE,Germany
Berlin,2020-07-28,64,0,64,BE,Germany
Berlin,2020-07-29,67,0,67,BE,Germany
Berlin,2020-07-30,49,0,49,BE,Germany
Berlin,2020-07-31,76,0,76,BE,Germany
Berlin,2020-08-01,34,0,34,BE,Germany
Berlin,2020-08-03,48,0,48,BE,Germany
Berlin,2020-08-04,57,0,57,BE,Germany
Berlin,2020-08-05,67,0,67,BE,Germany
Berlin,2020-08-06,83,0,83,BE,Germany
Berlin,2020-08-07,102,0,102,BE,Germany
Berlin,2020-08-08,19,0,19,BE,Germany
Berlin,2020-08-09,6,0,6,BE,Germany
Berlin,2020-08-10,96,0,96,BE,Germany
Berlin,2020-08-11,105,0,105,BE,Germany
Berlin,2020-08-12,144,0,144,BE,Germany
Berlin,2020-08-13,89,0,89,BE,Germany
Berlin,2020-08-14,75,0,75,BE,Germany
Berlin,2020-08-15,33,0,33,BE,Germany
Berlin,2020-08-16,3,0,3,BE,Germany
Berlin,2020-08-17,99,1,98,BE,Germany
Berlin,2020-08-18,76,1,75,BE,Germany
Berlin,2020-08-19,71,0,71,BE,Germany
Berlin,2020-08-20,110,1,109,BE,Germany
Berlin,2020-08-21,77,0,77,BE,Germany
Berlin,2020-08-22,32,0,32,BE,Germany
Berlin,2020-08-23,1,0,1,BE,Germany
Berlin,2020-08-24,95,0,95,BE,Germany
Berlin,2020-08-25,67,0,67,BE,Germany
Berlin,2020-08-26,99,0,99,BE,Germany
Berlin,2020-08-27,76,0,76,BE,Germany
Berlin,2020-08-28,103,0,103,BE,Germany
Berlin,2020-08-29,35,0,35,BE,Germany
Berlin,2020-08-30,5,0,5,BE,Germany
Berlin,2020-08-31,123,0,123,BE,Germany
