date,change_in_mobility,state_id,country
2020-01-17,9.35,SN,Germany
2020-01-18,8.03,SN,Germany
2020-01-19,1.63,SN,Germany
2020-01-20,2.87,SN,Germany
2020-01-21,5.0,SN,Germany
2020-01-22,7.16,SN,Germany
2020-01-23,5.49,SN,Germany
2020-01-24,6.24,SN,Germany
2020-01-25,6.85,SN,Germany
2020-01-26,4.45,SN,Germany
2020-01-27,3.02,SN,Germany
2020-01-28,2.58,SN,Germany
2020-01-29,7.77,SN,Germany
2020-01-30,9.15,SN,Germany
2020-01-31,11.87,SN,Germany
2020-02-01,5.92,SN,Germany
2020-02-02,1.16,SN,Germany
2020-02-03,8.17,SN,Germany
2020-02-04,9.31,SN,Germany
2020-02-05,7.3,SN,Germany
2020-02-06,8.23,SN,Germany
2020-02-07,6.89,SN,Germany
2020-02-08,3.87,SN,Germany
2020-02-09,-1.79,SN,Germany
2020-02-10,-8.2,SN,Germany
2020-02-11,-2.2,SN,Germany
2020-02-12,-4.34,SN,Germany
2020-02-13,-3.09,SN,Germany
2020-02-14,-4.6,SN,Germany
2020-02-15,1.05,SN,Germany
2020-02-16,-1.66,SN,Germany
2020-02-17,-2.14,SN,Germany
2020-02-18,-0.19,SN,Germany
2020-02-19,-4.36,SN,Germany
2020-02-20,-2.31,SN,Germany
2020-02-21,-3.46,SN,Germany
2020-02-22,1.82,SN,Germany
2020-02-23,-5.91,SN,Germany
2020-02-24,9.06,SN,Germany
2020-02-25,10.51,SN,Germany
2020-02-26,6.21,SN,Germany
2020-02-27,8.25,SN,Germany
2020-02-28,7.4,SN,Germany
2020-02-29,3.9,SN,Germany
2020-03-01,1.19,SN,Germany
2020-03-02,0.2,SN,Germany
2020-03-03,-3.05,SN,Germany
2020-03-04,-0.13,SN,Germany
2020-03-05,0.42,SN,Germany
2020-03-06,0.15,SN,Germany
2020-03-07,-5.71,SN,Germany
2020-03-08,3.99,SN,Germany
2020-03-09,1.26,SN,Germany
2020-03-10,-1.74,SN,Germany
2020-03-11,-3.02,SN,Germany
2020-03-12,-0.64,SN,Germany
2020-03-13,-0.77,SN,Germany
2020-03-14,-7.44,SN,Germany
2020-03-15,-4.01,SN,Germany
2020-03-16,-5.14,SN,Germany
2020-03-17,-12.79,SN,Germany
2020-03-18,-13.05,SN,Germany
2020-03-19,-21.11,SN,Germany
2020-03-20,-29.43,SN,Germany
2020-03-21,-39.7,SN,Germany
2020-03-22,-34.77,SN,Germany
2020-03-23,-34.41,SN,Germany
2020-03-24,-35.86,SN,Germany
2020-03-25,-35.9,SN,Germany
2020-03-26,-36.29,SN,Germany
2020-03-27,-34.23,SN,Germany
2020-03-28,-38.62,SN,Germany
2020-03-29,-54.33,SN,Germany
2020-03-30,-34.42,SN,Germany
2020-03-31,-35.95,SN,Germany
2020-04-01,-34.35,SN,Germany
2020-04-02,-33.37,SN,Germany
2020-04-03,-34.94,SN,Germany
2020-04-04,-42.86,SN,Germany
2020-04-05,-32.84,SN,Germany
2020-04-06,-28.76,SN,Germany
2020-04-07,-28.24,SN,Germany
2020-04-08,-25.11,SN,Germany
2020-04-09,-26.06,SN,Germany
2020-04-10,-41.15,SN,Germany
2020-04-11,-31.79,SN,Germany
2020-04-12,-22.05,SN,Germany
2020-04-13,-52.1,SN,Germany
2020-04-14,-34.26,SN,Germany
2020-04-15,-30.76,SN,Germany
2020-04-16,-25.91,SN,Germany
2020-04-17,-24.35,SN,Germany
2020-04-18,-29.65,SN,Germany
2020-04-19,-27.94,SN,Germany
2020-04-20,-21.96,SN,Germany
2020-04-21,-22.32,SN,Germany
2020-04-22,-19.35,SN,Germany
2020-04-23,-18.82,SN,Germany
2020-04-24,-17.17,SN,Germany
2020-04-25,-29.98,SN,Germany
2020-04-26,-18.16,SN,Germany
2020-04-27,-17.7,SN,Germany
2020-04-28,-19.59,SN,Germany
2020-04-29,-19.3,SN,Germany
2020-04-30,-16.01,SN,Germany
2020-05-01,-28.17,SN,Germany
2020-05-02,-34.25,SN,Germany
2020-05-03,-36.78,SN,Germany
2020-05-04,-26.62,SN,Germany
2020-05-05,-26.38,SN,Germany
2020-05-06,-18.85,SN,Germany
2020-05-07,-14.47,SN,Germany
2020-05-08,-11.42,SN,Germany
2020-05-09,-11.98,SN,Germany
2020-05-10,-14.71,SN,Germany
2020-05-11,-21.99,SN,Germany
2020-05-12,-14.97,SN,Germany
2020-05-13,-13.47,SN,Germany
2020-05-14,-11.72,SN,Germany
2020-05-15,-8.43,SN,Germany
2020-05-16,-8.93,SN,Germany
2020-05-17,-11.57,SN,Germany
2020-05-18,-3.43,SN,Germany
2020-05-19,-5.02,SN,Germany
2020-05-20,-1.11,SN,Germany
2020-05-21,-0.48,SN,Germany
2020-05-22,-18.23,SN,Germany
2020-05-23,-17.14,SN,Germany
2020-05-24,-19.9,SN,Germany
2020-05-25,-9.33,SN,Germany
2020-05-26,-6.12,SN,Germany
2020-05-27,-4.5,SN,Germany
2020-05-28,-5.18,SN,Germany
2020-05-29,-2.12,SN,Germany
2020-05-30,-2.48,SN,Germany
2020-05-31,-2.57,SN,Germany
2020-06-01,8.99,SN,Germany
2020-06-02,-6.27,SN,Germany
2020-06-03,-6.63,SN,Germany
2020-06-04,-9.67,SN,Germany
2020-06-05,-9.64,SN,Germany
2020-06-06,-11.12,SN,Germany
2020-06-07,-23.1,SN,Germany
2020-06-08,-5.2,SN,Germany
2020-06-09,-6.38,SN,Germany
2020-06-10,-5.83,SN,Germany
2020-06-11,-5.12,SN,Germany
2020-06-12,-4.54,SN,Germany
2020-06-13,-8.88,SN,Germany
2020-06-14,-23.4,SN,Germany
2020-06-15,-6.18,SN,Germany
2020-06-16,-4.53,SN,Germany
2020-06-17,-6.16,SN,Germany
2020-06-18,-9.52,SN,Germany
2020-06-19,-8.31,SN,Germany
2020-06-20,-9.01,SN,Germany
2020-06-21,-7.16,SN,Germany
2020-06-22,-4.74,SN,Germany
2020-06-23,-3.23,SN,Germany
2020-06-24,-4.27,SN,Germany
2020-06-25,-6.44,SN,Germany
2020-06-26,-10.2,SN,Germany
2020-06-27,-3.71,SN,Germany
2020-06-28,-10.83,SN,Germany
2020-06-29,-4.67,SN,Germany
2020-06-30,-2.72,SN,Germany
2020-07-01,9.9,SN,Germany
2020-07-02,6.76,SN,Germany
2020-07-03,8.76,SN,Germany
2020-07-04,8.74,SN,Germany
2020-07-05,10.97,SN,Germany
2020-07-06,6.99,SN,Germany
2020-07-07,8.67,SN,Germany
2020-07-08,2.71,SN,Germany
2020-07-09,5.12,SN,Germany
2020-07-10,5.72,SN,Germany
2020-07-11,6.69,SN,Germany
2020-07-12,14.45,SN,Germany
2020-07-13,8.07,SN,Germany
2020-07-14,10.86,SN,Germany
2020-07-15,4.51,SN,Germany
2020-07-16,5.93,SN,Germany
2020-07-17,8.98,SN,Germany
2020-07-18,6.02,SN,Germany
2020-07-19,11.73,SN,Germany
2020-07-20,-0.13,SN,Germany
2020-07-21,-9.52,SN,Germany
2020-07-22,1.84,SN,Germany
2020-07-23,-0.19,SN,Germany
2020-07-24,-0.55,SN,Germany
2020-07-25,0.38,SN,Germany
2020-07-26,-5.29,SN,Germany
2020-07-27,-2.42,SN,Germany
2020-07-28,-0.52,SN,Germany
2020-07-29,-0.39,SN,Germany
2020-07-30,-1.65,SN,Germany
2020-07-31,-0.69,SN,Germany
2020-08-01,-3.06,SN,Germany
2020-08-02,-17.76,SN,Germany
2020-08-03,-8.45,SN,Germany
2020-08-04,-8.08,SN,Germany
2020-08-05,-1.51,SN,Germany
2020-08-06,0.11,SN,Germany
2020-08-07,-2.46,SN,Germany
2020-08-08,-3.32,SN,Germany
2020-08-09,-5.81,SN,Germany
2020-08-10,-6.04,SN,Germany
2020-08-11,-4.36,SN,Germany
2020-08-12,-2.72,SN,Germany
2020-08-13,-2.01,SN,Germany
2020-08-14,-5.87,SN,Germany
2020-08-15,-7.27,SN,Germany
2020-08-16,-1.86,SN,Germany
2020-08-17,-4.87,SN,Germany
2020-08-18,-4.81,SN,Germany
2020-08-19,-2.37,SN,Germany
2020-08-20,-0.39,SN,Germany
2020-08-21,-2.5,SN,Germany
2020-08-22,-9.58,SN,Germany
2020-08-23,-4.58,SN,Germany
2020-08-24,0.03,SN,Germany
2020-08-25,-2.07,SN,Germany
2020-08-26,-11.86,SN,Germany
2020-08-27,-3.94,SN,Germany
2020-08-28,5.06,SN,Germany
2020-08-29,11.69,SN,Germany
2020-08-30,-13.71,SN,Germany
2020-08-31,12.09,SN,Germany
2020-09-01,8.49,SN,Germany
2020-09-02,5.42,SN,Germany
2020-09-03,9.34,SN,Germany
2020-09-04,8.92,SN,Germany
2020-09-05,0.95,SN,Germany
2020-09-06,8.16,SN,Germany
2020-09-07,8.98,SN,Germany
2020-09-08,6.92,SN,Germany
2020-09-09,6.24,SN,Germany
2020-09-10,4.04,SN,Germany
2020-09-11,2.62,SN,Germany
2020-09-12,1.41,SN,Germany
2020-09-13,5.99,SN,Germany
2020-09-14,4.31,SN,Germany
2020-09-15,2.48,SN,Germany
2020-09-16,-0.84,SN,Germany
2020-09-17,-1.29,SN,Germany
2020-09-18,0.89,SN,Germany
2020-09-19,3.57,SN,Germany
2020-09-20,10.63,SN,Germany
2020-09-21,7.87,SN,Germany
2020-09-22,8.44,SN,Germany
2020-09-23,5.98,SN,Germany
2020-09-24,3.87,SN,Germany
2020-09-25,-2.74,SN,Germany
2020-09-26,-7.57,SN,Germany
2020-09-27,-1.16,SN,Germany
2020-09-28,7.21,SN,Germany
2020-09-29,6.89,SN,Germany
2020-09-30,8.45,SN,Germany
2020-10-01,14.13,SN,Germany
2020-10-02,17.3,SN,Germany
2020-10-03,36.93,SN,Germany
2020-10-04,21.05,SN,Germany
2020-10-05,13.41,SN,Germany
2020-10-06,11.76,SN,Germany
2020-10-07,1.65,SN,Germany
2020-10-08,7.35,SN,Germany
2020-10-09,12.6,SN,Germany
2020-10-10,12.66,SN,Germany
2020-10-11,8.65,SN,Germany
2020-10-12,12.45,SN,Germany
2020-10-13,13.68,SN,Germany
2020-10-14,5.54,SN,Germany
2020-10-15,13.49,SN,Germany
2020-10-16,15.33,SN,Germany
2020-10-17,4.57,SN,Germany
2020-10-18,-0.73,SN,Germany
2020-10-19,0.96,SN,Germany
2020-10-20,1.58,SN,Germany
2020-10-21,0.49,SN,Germany
2020-10-22,7.19,SN,Germany
2020-10-23,1.6,SN,Germany
2020-10-24,5.65,SN,Germany
2020-10-25,11.39,SN,Germany
2020-10-26,-0.75,SN,Germany
2020-10-27,1.23,SN,Germany
2020-10-28,0.11,SN,Germany
2020-10-29,2.58,SN,Germany
2020-10-30,3.78,SN,Germany
2020-10-31,7.33,SN,Germany
2020-11-01,3.96,SN,Germany
2020-11-02,4.66,SN,Germany
2020-11-03,-1.12,SN,Germany
2020-11-04,-0.5,SN,Germany
2020-11-05,-2.32,SN,Germany
2020-11-06,-9.44,SN,Germany
2020-11-07,-3.9,SN,Germany
2020-11-08,3.0,SN,Germany
2020-11-09,-8.93,SN,Germany
2020-11-10,-10.59,SN,Germany
2020-11-11,-9.07,SN,Germany
2020-11-12,-5.26,SN,Germany
2020-11-13,-5.39,SN,Germany
2020-11-14,-6.79,SN,Germany
2020-11-15,-0.5,SN,Germany
2020-11-16,1.45,SN,Germany
2020-11-17,0.83,SN,Germany
2020-11-18,9.93,SN,Germany
2020-11-19,-1.42,SN,Germany
2020-11-20,-6.64,SN,Germany
2020-11-21,-13.44,SN,Germany
2020-11-22,-13.36,SN,Germany
2020-11-23,0.39,SN,Germany
2020-11-24,-1.47,SN,Germany
2020-11-25,-1.42,SN,Germany
2020-11-26,-0.74,SN,Germany
2020-11-27,-0.57,SN,Germany
2020-11-28,-12.73,SN,Germany
2020-11-29,-15.13,SN,Germany
2020-11-30,-0.55,SN,Germany
2020-12-01,2.72,SN,Germany
2020-12-02,-19.34,SN,Germany
2020-12-03,-16.64,SN,Germany
2020-12-04,,SN,Germany
2020-12-05,,SN,Germany
2020-12-06,,SN,Germany
2020-12-07,,SN,Germany
2020-12-08,-5.15,SN,Germany
2020-12-09,-14.58,SN,Germany
2020-12-10,-9.07,SN,Germany
2020-12-11,0.56,SN,Germany
2020-12-12,-31.65,SN,Germany
2020-12-13,-39.63,SN,Germany
2020-12-14,-27.71,SN,Germany
2020-12-15,-8.24,SN,Germany
2020-12-16,-21.61,SN,Germany
2020-12-17,-20.29,SN,Germany
2020-12-18,-17.51,SN,Germany
2020-12-19,-28.01,SN,Germany
2020-12-20,-28.9,SN,Germany
2020-12-21,-15.21,SN,Germany
2020-12-22,-9.13,SN,Germany
2020-12-23,-29.93,SN,Germany
2020-12-24,-43.7,SN,Germany
2020-12-25,-15.08,SN,Germany
2020-12-26,-15.18,SN,Germany
2020-12-27,-30.3,SN,Germany
2020-12-28,-33.46,SN,Germany
2020-12-29,-24.17,SN,Germany
2020-12-30,-30.88,SN,Germany
2020-12-31,-45.8,SN,Germany
2021-01-01,-11.43,SN,Germany
2021-01-02,-24.82,SN,Germany
2021-01-03,-19.18,SN,Germany
2021-01-04,-21.3,SN,Germany
2021-01-05,-21.84,SN,Germany
2021-01-06,-16.76,SN,Germany
2021-01-07,-15.04,SN,Germany
2021-01-08,-16.34,SN,Germany
2021-01-09,-20.87,SN,Germany
2021-01-10,-5.55,SN,Germany
2021-01-11,-14.02,SN,Germany
2021-01-12,-17.53,SN,Germany
2021-01-13,-11.38,SN,Germany
2021-01-14,-10.86,SN,Germany
2021-01-15,-13.36,SN,Germany
2021-01-16,-18.76,SN,Germany
2021-01-17,-5.08,SN,Germany
2021-01-18,-13.61,SN,Germany
2021-01-19,-13.74,SN,Germany
2021-01-20,-4.78,SN,Germany
2021-01-21,-4.89,SN,Germany
2021-01-22,-7.8,SN,Germany
2021-01-23,-25.05,SN,Germany
2021-01-24,-16.7,SN,Germany
2021-01-25,-10.67,SN,Germany
2021-01-26,-12.7,SN,Germany
2021-01-27,-5.0,SN,Germany
2021-01-28,-8.53,SN,Germany
2021-01-29,-10.58,SN,Germany
2021-01-30,-17.3,SN,Germany
2021-01-31,8.1,SN,Germany
2021-02-01,-7.32,SN,Germany
2021-02-02,-7.11,SN,Germany
2021-02-03,-9.4,SN,Germany
2021-02-04,-8.25,SN,Germany
2021-02-05,-9.07,SN,Germany
2021-02-06,-24.75,SN,Germany
2021-02-07,-26.47,SN,Germany
2021-02-08,-21.94,SN,Germany
2021-02-09,-14.33,SN,Germany
2021-02-10,-12.77,SN,Germany
2021-02-11,-10.36,SN,Germany
2021-02-12,-10.48,SN,Germany
2021-02-13,-17.51,SN,Germany
2021-02-14,2.52,SN,Germany
2021-02-15,-4.19,SN,Germany
2021-02-16,-4.2,SN,Germany
2021-02-17,-6.15,SN,Germany
2021-02-18,-0.57,SN,Germany
2021-02-19,-0.77,SN,Germany
2021-02-20,-2.61,SN,Germany
2021-02-21,16.67,SN,Germany
2021-02-22,3.98,SN,Germany
2021-02-23,7.97,SN,Germany
2021-02-24,7.04,SN,Germany
2021-02-25,9.13,SN,Germany
2021-02-26,-1.41,SN,Germany
2021-02-27,,SN,Germany
2021-02-28,,SN,Germany
2021-03-01,-8.67,SN,Germany
2021-03-02,-6.53,SN,Germany
2021-03-03,-7.34,SN,Germany
2021-03-04,-12.55,SN,Germany
2021-03-05,-10.89,SN,Germany
2021-03-06,-15.86,SN,Germany
2021-03-07,-12.58,SN,Germany
2021-03-08,-7.58,SN,Germany
2021-03-09,-8.09,SN,Germany
2021-03-10,-8.32,SN,Germany
2021-03-11,-11.04,SN,Germany
2021-03-12,-8.64,SN,Germany
2021-03-13,-20.02,SN,Germany
2021-03-14,-19.9,SN,Germany
2021-03-15,-5.74,SN,Germany
2021-03-16,-6.44,SN,Germany
2021-03-17,-8.09,SN,Germany
2021-03-18,-7.23,SN,Germany
2021-03-19,-9.27,SN,Germany
2021-03-20,-18.81,SN,Germany
2021-03-21,-23.58,SN,Germany
2021-03-22,-5.22,SN,Germany
2021-03-23,-8.0,SN,Germany
2021-03-24,-5.5,SN,Germany
2021-03-25,-5.71,SN,Germany
2021-03-26,-9.22,SN,Germany
2021-03-27,-23.9,SN,Germany
2021-03-28,-8.33,SN,Germany
2021-03-29,-5.89,SN,Germany
2021-03-30,-3.32,SN,Germany
2021-03-31,-0.81,SN,Germany
2021-04-01,-9.43,SN,Germany
2021-04-02,-28.13,SN,Germany
2021-04-03,-20.3,SN,Germany
2021-04-04,5.42,SN,Germany
2021-04-05,-34.41,SN,Germany
2021-04-06,-21.67,SN,Germany
2021-04-07,-19.35,SN,Germany
2021-04-08,-18.45,SN,Germany
2021-04-09,-9.31,SN,Germany
2021-04-10,-25.16,SN,Germany
2021-04-11,-1.11,SN,Germany
2021-04-12,-12.8,SN,Germany
2020-01-01,15.12,ST,Germany
2020-01-02,-13.25,ST,Germany
2020-01-03,-12.23,ST,Germany
2020-01-04,-1.3,ST,Germany
2020-01-05,7.22,ST,Germany
2020-01-06,9.52,ST,Germany
2020-01-07,8.65,ST,Germany
2020-01-08,11.13,ST,Germany
2020-01-09,10.25,ST,Germany
2020-01-10,12.5,ST,Germany
2020-01-11,11.57,ST,Germany
2020-01-12,7.06,ST,Germany
2020-01-13,8.27,ST,Germany
2020-01-14,6.91,ST,Germany
2020-01-15,13.28,ST,Germany
2020-01-16,15.13,ST,Germany
2020-01-17,15.23,ST,Germany
2020-01-18,13.43,ST,Germany
2020-01-19,9.21,ST,Germany
2020-01-20,8.09,ST,Germany
2020-01-21,10.3,ST,Germany
2020-01-22,12.62,ST,Germany
2020-01-23,9.3,ST,Germany
2020-01-24,10.57,ST,Germany
2020-01-25,10.88,ST,Germany
2020-01-26,7.27,ST,Germany
2020-01-27,8.07,ST,Germany
2020-01-28,8.06,ST,Germany
2020-01-29,13.31,ST,Germany
2020-01-30,13.83,ST,Germany
2020-01-31,17.56,ST,Germany
2020-02-01,6.49,ST,Germany
2020-02-02,0.9,ST,Germany
2020-02-03,9.41,ST,Germany
2020-02-04,10.5,ST,Germany
2020-02-05,12.06,ST,Germany
2020-02-06,8.72,ST,Germany
2020-02-07,9.36,ST,Germany
2020-02-08,5.5,ST,Germany
2020-02-09,-9.46,ST,Germany
2020-02-10,-9.16,ST,Germany
2020-02-11,-3.39,ST,Germany
2020-02-12,-0.86,ST,Germany
2020-02-13,-3.92,ST,Germany
2020-02-14,-1.03,ST,Germany
2020-02-15,5.41,ST,Germany
2020-02-16,0.38,ST,Germany
2020-02-17,9.79,ST,Germany
2020-02-18,10.72,ST,Germany
2020-02-19,10.74,ST,Germany
2020-02-20,9.52,ST,Germany
2020-02-21,11.1,ST,Germany
2020-02-22,6.92,ST,Germany
2020-02-23,-3.18,ST,Germany
2020-02-24,8.24,ST,Germany
2020-02-25,10.09,ST,Germany
2020-02-26,9.05,ST,Germany
2020-02-27,8.28,ST,Germany
2020-02-28,10.83,ST,Germany
2020-02-29,8.14,ST,Germany
2020-03-01,7.32,ST,Germany
2020-03-02,6.04,ST,Germany
2020-03-03,3.28,ST,Germany
2020-03-04,5.65,ST,Germany
2020-03-05,5.78,ST,Germany
2020-03-06,3.53,ST,Germany
2020-03-07,3.1,ST,Germany
2020-03-08,12.14,ST,Germany
2020-03-09,8.12,ST,Germany
2020-03-10,2.62,ST,Germany
2020-03-11,4.64,ST,Germany
2020-03-12,4.89,ST,Germany
2020-03-13,1.13,ST,Germany
2020-03-14,-1.13,ST,Germany
2020-03-15,5.08,ST,Germany
2020-03-16,0.94,ST,Germany
2020-03-17,-6.53,ST,Germany
2020-03-18,-8.56,ST,Germany
2020-03-19,-14.55,ST,Germany
2020-03-20,-22.79,ST,Germany
2020-03-21,-30.37,ST,Germany
2020-03-22,-24.23,ST,Germany
2020-03-23,-22.9,ST,Germany
2020-03-24,-25.62,ST,Germany
2020-03-25,-25.53,ST,Germany
2020-03-26,-25.69,ST,Germany
2020-03-27,-25.97,ST,Germany
2020-03-28,-28.13,ST,Germany
2020-03-29,-44.77,ST,Germany
2020-03-30,-25.82,ST,Germany
2020-03-31,-24.65,ST,Germany
2020-04-01,-24.34,ST,Germany
2020-04-02,-23.83,ST,Germany
2020-04-03,-23.09,ST,Germany
2020-04-04,-31.18,ST,Germany
2020-04-05,-24.57,ST,Germany
2020-04-06,-17.66,ST,Germany
2020-04-07,-18.97,ST,Germany
2020-04-08,-15.75,ST,Germany
2020-04-09,-15.19,ST,Germany
2020-04-10,-29.87,ST,Germany
2020-04-11,-19.44,ST,Germany
2020-04-12,-8.45,ST,Germany
2020-04-13,-37.87,ST,Germany
2020-04-14,-19.89,ST,Germany
2020-04-15,-18.63,ST,Germany
2020-04-16,-13.95,ST,Germany
2020-04-17,-11.98,ST,Germany
2020-04-18,-17.72,ST,Germany
2020-04-19,-18.58,ST,Germany
2020-04-20,-12.54,ST,Germany
2020-04-21,-13.09,ST,Germany
2020-04-22,-10.98,ST,Germany
2020-04-23,-10.56,ST,Germany
2020-04-24,-8.64,ST,Germany
2020-04-25,-20.91,ST,Germany
2020-04-26,-13.11,ST,Germany
2020-04-27,-9.69,ST,Germany
2020-04-28,-11.83,ST,Germany
2020-04-29,-10.77,ST,Germany
2020-04-30,-6.51,ST,Germany
2020-05-01,-28.91,ST,Germany
2020-05-02,-27.71,ST,Germany
2020-05-03,-32.77,ST,Germany
2020-05-04,-21.09,ST,Germany
2020-05-05,-20.42,ST,Germany
2020-05-06,-12.39,ST,Germany
2020-05-07,-7.6,ST,Germany
2020-05-08,-4.68,ST,Germany
2020-05-09,-4.54,ST,Germany
2020-05-10,-7.11,ST,Germany
2020-05-11,-13.62,ST,Germany
2020-05-12,-8.68,ST,Germany
2020-05-13,-7.73,ST,Germany
2020-05-14,-5.16,ST,Germany
2020-05-15,-2.57,ST,Germany
2020-05-16,-6.86,ST,Germany
2020-05-17,-8.27,ST,Germany
2020-05-18,-2.22,ST,Germany
2020-05-19,-3.52,ST,Germany
2020-05-20,0.96,ST,Germany
2020-05-21,-0.34,ST,Germany
2020-05-22,-14.19,ST,Germany
2020-05-23,-8.55,ST,Germany
2020-05-24,-17.99,ST,Germany
2020-05-25,-8.24,ST,Germany
2020-05-26,-5.47,ST,Germany
2020-05-27,-5.33,ST,Germany
2020-05-28,-2.44,ST,Germany
2020-05-29,0.48,ST,Germany
2020-05-30,5.24,ST,Germany
2020-05-31,16.03,ST,Germany
2020-06-01,18.09,ST,Germany
2020-06-02,3.41,ST,Germany
2020-06-03,0.35,ST,Germany
2020-06-04,-2.71,ST,Germany
2020-06-05,-2.9,ST,Germany
2020-06-06,-5.1,ST,Germany
2020-06-07,-8.17,ST,Germany
2020-06-08,2.4,ST,Germany
2020-06-09,1.64,ST,Germany
2020-06-10,3.08,ST,Germany
2020-06-11,1.3,ST,Germany
2020-06-12,2.04,ST,Germany
2020-06-13,-2.1,ST,Germany
2020-06-14,-18.1,ST,Germany
2020-06-15,0.48,ST,Germany
2020-06-16,1.83,ST,Germany
2020-06-17,-0.13,ST,Germany
2020-06-18,-3.65,ST,Germany
2020-06-19,-1.68,ST,Germany
2020-06-20,-1.37,ST,Germany
2020-06-21,1.34,ST,Germany
2020-06-22,2.38,ST,Germany
2020-06-23,3.13,ST,Germany
2020-06-24,3.18,ST,Germany
2020-06-25,-1.81,ST,Germany
2020-06-26,-6.76,ST,Germany
2020-06-27,-2.29,ST,Germany
2020-06-28,-7.29,ST,Germany
2020-06-29,1.91,ST,Germany
2020-06-30,2.51,ST,Germany
2020-07-01,10.49,ST,Germany
2020-07-02,11.14,ST,Germany
2020-07-03,13.09,ST,Germany
2020-07-04,6.33,ST,Germany
2020-07-05,5.67,ST,Germany
2020-07-06,9.93,ST,Germany
2020-07-07,12.57,ST,Germany
2020-07-08,7.19,ST,Germany
2020-07-09,8.95,ST,Germany
2020-07-10,9.2,ST,Germany
2020-07-11,8.4,ST,Germany
2020-07-12,14.51,ST,Germany
2020-07-13,12.96,ST,Germany
2020-07-14,15.02,ST,Germany
2020-07-15,10.83,ST,Germany
2020-07-16,9.33,ST,Germany
2020-07-17,10.03,ST,Germany
2020-07-18,9.34,ST,Germany
2020-07-19,18.34,ST,Germany
2020-07-20,4.78,ST,Germany
2020-07-21,-5.8,ST,Germany
2020-07-22,5.85,ST,Germany
2020-07-23,6.88,ST,Germany
2020-07-24,5.21,ST,Germany
2020-07-25,5.04,ST,Germany
2020-07-26,0.32,ST,Germany
2020-07-27,3.27,ST,Germany
2020-07-28,5.76,ST,Germany
2020-07-29,4.79,ST,Germany
2020-07-30,6.68,ST,Germany
2020-07-31,7.7,ST,Germany
2020-08-01,2.88,ST,Germany
2020-08-02,-10.96,ST,Germany
2020-08-03,0.73,ST,Germany
2020-08-04,0.13,ST,Germany
2020-08-05,5.46,ST,Germany
2020-08-06,5.14,ST,Germany
2020-08-07,2.3,ST,Germany
2020-08-08,1.34,ST,Germany
2020-08-09,3.21,ST,Germany
2020-08-10,0.37,ST,Germany
2020-08-11,1.05,ST,Germany
2020-08-12,2.0,ST,Germany
2020-08-13,1.34,ST,Germany
2020-08-14,-0.33,ST,Germany
2020-08-15,1.51,ST,Germany
2020-08-16,8.44,ST,Germany
2020-08-17,2.5,ST,Germany
2020-08-18,2.76,ST,Germany
2020-08-19,5.36,ST,Germany
2020-08-20,6.18,ST,Germany
2020-08-21,2.98,ST,Germany
2020-08-22,3.34,ST,Germany
2020-08-23,7.05,ST,Germany
2020-08-24,6.77,ST,Germany
2020-08-25,3.98,ST,Germany
2020-08-26,-9.86,ST,Germany
2020-08-27,3.8,ST,Germany
2020-08-28,14.85,ST,Germany
2020-08-29,15.18,ST,Germany
2020-08-30,4.84,ST,Germany
2020-08-31,16.15,ST,Germany
2020-09-01,12.29,ST,Germany
2020-09-02,7.26,ST,Germany
2020-09-03,9.01,ST,Germany
2020-09-04,8.64,ST,Germany
2020-09-05,2.01,ST,Germany
2020-09-06,12.59,ST,Germany
2020-09-07,10.33,ST,Germany
2020-09-08,9.36,ST,Germany
2020-09-09,8.15,ST,Germany
2020-09-10,6.43,ST,Germany
2020-09-11,4.59,ST,Germany
2020-09-12,2.97,ST,Germany
2020-09-13,8.55,ST,Germany
2020-09-14,5.91,ST,Germany
2020-09-15,3.78,ST,Germany
2020-09-16,0.89,ST,Germany
2020-09-17,0.75,ST,Germany
2020-09-18,2.17,ST,Germany
2020-09-19,5.29,ST,Germany
2020-09-20,13.79,ST,Germany
2020-09-21,9.8,ST,Germany
2020-09-22,10.72,ST,Germany
2020-09-23,8.57,ST,Germany
2020-09-24,7.2,ST,Germany
2020-09-25,-0.57,ST,Germany
2020-09-26,-3.84,ST,Germany
2020-09-27,2.33,ST,Germany
2020-09-28,10.8,ST,Germany
2020-09-29,13.53,ST,Germany
2020-09-30,10.54,ST,Germany
2020-10-01,9.4,ST,Germany
2020-10-02,14.64,ST,Germany
2020-10-03,35.32,ST,Germany
2020-10-04,18.68,ST,Germany
2020-10-05,11.69,ST,Germany
2020-10-06,8.75,ST,Germany
2020-10-07,-1.27,ST,Germany
2020-10-08,0.5,ST,Germany
2020-10-09,12.35,ST,Germany
2020-10-10,12.64,ST,Germany
2020-10-11,11.67,ST,Germany
2020-10-12,10.27,ST,Germany
2020-10-13,11.75,ST,Germany
2020-10-14,4.9,ST,Germany
2020-10-15,10.73,ST,Germany
2020-10-16,15.95,ST,Germany
2020-10-17,4.34,ST,Germany
2020-10-18,2.06,ST,Germany
2020-10-19,-1.55,ST,Germany
2020-10-20,-2.33,ST,Germany
2020-10-21,-2.63,ST,Germany
2020-10-22,2.42,ST,Germany
2020-10-23,0.47,ST,Germany
2020-10-24,6.68,ST,Germany
2020-10-25,11.28,ST,Germany
2020-10-26,6.57,ST,Germany
2020-10-27,8.42,ST,Germany
2020-10-28,7.82,ST,Germany
